,Unnamed: 0,0,1,2,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,ratio
671,4,13.80,"Purato Catarratto/Pinot Grigio, Sicily - Organic",https://www.i-d-s.com/dubai/purato-catarratto-pinot-grigio-sicily-organic-it1105.html,italy,https://www.vivino.com/FR/en/wines/2727379,3.6,Purato Catarratto - Pinot Grigio 0,—,italy,sicily,3376,5
672,5,17.30,"Poggiotondo,Organic Chianti",https://www.i-d-s.com/dubai/poggiotondo-organic-chianti-it1052.html,italy,https://www.vivino.com/FR/en/wines/141965772,3.7,Poggiotondo Organic Chianti 0,—,italy,chianti,2714,6
673,6,12.80,"Vicchiomaggio ""Floreale"" Rosato, Toscana IGT",https://www.i-d-s.com/dubai/vicchiomaggio-floreale-rosato-toscana-igt-it1090.html,italy,https://www.vivino.com/FR/en/wines/171067122,4.1,Castello Vicchiomaggio Floreale Rosato 0,—,italy,tuscany,93,4
674,7,43.00,Riserva Vigna La Prima Chianti Classico DOCG,https://www.i-d-s.com/dubai/la-prima-chianti-classico-riserva-docg-castello-vicchiomaggio-it1091.html,italy,https://www.vivino.com/FR/en/wines/4166843,4.2,Castello Vicchiomaggio Vigna La Prima Chianti Classico Gran Selezione 0,70.13,italy,chianti-classico,2221,3
675,8,26.00,Riserva Agostina Petri Chianti Classico DOCG,https://www.i-d-s.com/dubai/chianti-classico-riserva-docg-agostina-petri-it1092.html,italy,https://www.vivino.com/FR/en/wines/1515894,4.1,Castello Vicchiomaggio Agostino Petri Chianti Classico Riserva 0,—,italy,chianti-classico,8324,3
676,9,12.80,San Jacope IGT Toscano Vermentino,https://www.i-d-s.com/dubai/san-jacope-igt-toscano-vermentino-it1093.html,italy,https://www.vivino.com/FR/en/wines/1647117,3.7,San Felice Vermentino 0,—,italy,maremma-toscana,2338,7
677,10,21.85,"La Giustiniana Lugarara, Gavi Di Gavi, Piemonte",https://www.i-d-s.com/dubai/lugarara-gavi-di-gavi-la-giustiniana-piemonte-it1061.html,italy,https://www.vivino.com/FR/en/wines/1517136,3.9,Giustiniana Lugarara Gavi del Comune di Gavi 0,—,italy,gavi,2223,0
678,11,38.55,Ripa Delle More Toscana IGT,https://www.i-d-s.com/dubai/ripa-delle-more-toscana-igt-castello-vicchiomaggio-it1096.html,italy,https://www.vivino.com/FR/en/wines/4626362,4.1,Castello Vicchiomaggio Ripa delle More 0,—,italy,tuscany,2377,0
679,0,8.40,Lambrusco Rosso Minini,https://www.i-d-s.com/dubai/lambrusco-rosso-minini-sw1102.html,italy,https://www.vivino.com/FR/en/wines/2666094,3.7,Cantine Minini Lambrusco Emilia Rosso 0,—,italy,emilia,147,5
680,1,85.05,"Brunello Di Montalcino, San Polo, Tuscany",https://www.i-d-s.com/dubai/brunello-di-montalcino-san-polo-tuscany-it1062.html,italy,https://www.vivino.com/FR/en/wines/1498551,4.2,San Polo Brunello di Montalcino 0,42.05,italy,brunello-di-montalcino,13555,5
681,2,12.55,Ripa Delle Mandorle Toscana Igt Bianco,https://www.i-d-s.com/dubai/ripa-delle-mandorle-toscana-igt-bianco-it1097.html,italy,https://www.vivino.com/FR/en/wines/5591476,3.7,Castello Vicchiomaggio Ripa delle Mandorle Bianco 0,—,italy,tuscany,141,0
682,3,250.00,Castello Vicchiomaggio FSM Tuscan Merlot IGT,https://www.i-d-s.com/dubai/fsm-castello-vicchiomaggio-merlot-toscana-igt-it1099.html,italy,https://www.vivino.com/FR/en/wines/3483261,4.4,Castello Vicchiomaggio FSM 0,—,italy,tuscany,441,6
683,4,22.00,Vicchiomaggio Vegan-Chianti Classico Riserva,https://www.i-d-s.com/dubai/vicchiomaggio-vegan-chianti-classico-riserva-it1101.html,italy,https://www.vivino.com/FR/en/wines/159400935,3.9,Castello Vicchiomaggio Vegan Chianti Classico Riserva 0,—,italy,chianti-classico,223,3
684,5,18.00,"Terre Antiche, Gavi di Gavi, Piemonte",https://www.i-d-s.com/dubai/terre-antiche-gavi-di-gavi-piemonte-it1001.html,italy,https://www.vivino.com/FR/en/wines/2407446,4.0,Giustiniana Terre Antiche Gavi del Comune di Gavi 0,—,italy,gavi,1012,4
685,6,19.60,Ascheri Langhe Nebbiolo DOC San Giacomo,https://www.i-d-s.com/dubai/cristina-ascheri-langhe-arneis-doc-it1002.html,italy,https://www.vivino.com/FR/en/wines/4735602,3.9,Ascheri Nebbiolo Langhe S. Giacomo 0,—,italy,langhe,1365,10
686,7,21.20,"Nicola Bergaglio, Gavi di Gavi ""Vigneto Ciapon"" DOCG",https://www.i-d-s.com/dubai/nicola-bergaglio-gavi-di-gavi-vigneto-ciapon-docg-it1003.html,italy,https://www.vivino.com/FR/en/wines/77212780,4.0,Nicola Bergaglio Gavi del Comune di Gavi Rovereto 0,—,italy,gavi,2903,4
687,8,13.65,Mandrarossa Viognier Le Sénie,https://www.i-d-s.com/dubai/mandrarossa-viognier-le-s-nie-it1004.html,italy,https://www.vivino.com/FR/en/wines/3148584,3.7,Mandrarossa Viognier Le Sénie 0,—,italy,sicilia,823,0
688,9,22.15,Contrada Monte San Nicolo Etna Bianco Organic,https://www.i-d-s.com/dubai/etna-bianco-fondo-filara-organic-it1006.html,italy,https://www.vivino.com/FR/en/wines/165572812,3.8,Nicosia Contrada Monte San Nicolò Etna Bianco 0,14.90,italy,etna,140,0
689,10,16.50,"Antichi Poderi Jerzu ""Telavè"", Vermentino di Sardegna",https://www.i-d-s.com/dubai/antichi-poderi-jerzu-telav-vermentino-di-sardegna-it1007.html,italy,https://www.vivino.com/FR/en/wines/3663215,3.5,Antichi Poderi Jerzu Telave' Vermentino di Sardegna 0,—,italy,vermentino-di-sardegna,631,3
690,11,19.99,"Pieropan 'Calvarino', Soave Classico, Veneto",https://www.i-d-s.com/dubai/pieropan-calvarino-soave-classico-veneto-it1010.html,italy,https://www.vivino.com/FR/en/wines/3337101,3.9,Pieropan Calvarino Soave Classico 0,25.83,italy,soave-classico,11723,0
691,0,13.60,Bertani Due Uve Bianco Pinot Grigio-Sauvignon IGT,https://www.i-d-s.com/dubai/bertani-due-uve-bianco-pinot-grigio-sauvignon-igt-it1013.html,italy,https://www.vivino.com/FR/en/wines/177418186,3.9,Bertani Velante Due Uve Pinot Grigio - Sauvignon Blanc 0,—,italy,veneto,167,3
692,1,28.70,Antinori San Giovanni della Sala Orvieto Classico Superiore,https://www.i-d-s.com/dubai/antinori-san-giovanni-della-sala-orvieto-classico-superiore-it1017.html,italy,https://www.vivino.com/FR/en/wines/3191899,4.0,Antinori Castello della Sala San Giovanni della Sala Classico Superiore 0,21.00,italy,orvieto,9477,3
693,2,8.20,La Maglia Rosa Pinot Grigio Blush Delle Venezie,https://www.i-d-s.com/dubai/la-maglia-rosa-pinot-grigio-blush-delle-venezie-it1049.html,italy,https://www.vivino.com/FR/en/wines/2282794,3.5,Maglia Rosa Blush Pinot Grigio delle Venzie 0,—,italy,della-venezie,99,4
694,3,5.35,Rometta Sangiovese Rubicone IGT,https://www.i-d-s.com/dubai/rometta-sangiovese-rubicone-igt-it1022.html,italy,https://www.vivino.com/FR/en/wines/144166617,3.6,Rometta Sangiovese Rubicone 0,—,italy,rubicone,610,0
695,4,34.00,"Prunotto, Pian Romualdo, Barbera d'Alba No 3, Piedmont",https://www.i-d-s.com/dubai/prunotto-pian-romualdo-barbera-d-alba-no-3-piedmont-it1023.html,italy,https://www.vivino.com/FR/en/wines/1469739,3.8,Prunotto Pian Romualdo Barbera d'Alba 0,23.50,italy,barbera-dalba,4939,5
696,5,29.10,"Prunotto, Occhetti Langhe, Nebbiolo, Piedmont",https://www.i-d-s.com/dubai/prunotto-occhetti-langhe-nebbiolo-piedmont-it1024.html,italy,https://www.vivino.com/FR/en/wines/158603121,3.9,Prunotto Occhetti Langhe Nebbiolo 0,21.76,italy,langhe,5764,5
697,6,33.30,Patrizi Barolo DOCG,https://www.i-d-s.com/dubai/patrizi-barolo-docg-it1026.html,italy,https://www.vivino.com/FR/en/wines/3090588,3.9,Patrizi Barolo 0,—,italy,barolo,2819,10
698,7,13.30,Mandrarossa Nero d'Avola Costadune,https://www.i-d-s.com/dubai/mandrarossa-nero-d-avola-costadune-it1030.html,italy,https://www.vivino.com/FR/en/wines/3372050,3.6,Mandrarossa Costadune Nero d’Avola 0,10.87,italy,sicily,4464,5
699,8,11.20,Planeta La Segreta Rosso IGT,https://www.i-d-s.com/dubai/planeta-la-segreta-rosso-igt-it1031.html,italy,https://www.vivino.com/FR/en/wines/1594857,3.5,Planeta La Segreta Il Rosso 0,9.94,italy,sicilia,17212,6
700,9,27.75,"Antinori, Peppoli Chianti Classico DOCG",https://www.i-d-s.com/dubai/antinori-peppoli-chianti-classico-docg-it1037.html,italy,https://www.vivino.com/FR/en/wines/1472287,3.8,Antinori Pèppoli Chianti Classico 0,—,italy,chianti-classico,64238,0
701,10,26.99,"Poggio al Tesoro, 'Il Seggio' Bolgheri, Tuscany",https://www.i-d-s.com/dubai/poggio-al-tesoro-il-seggio-bolgheri-tuscany-it1038.html,italy,https://www.vivino.com/FR/en/wines/154873868,4.1,Poggio Al Tesoro Bolgheri Il Seggio 0,27.94,italy,bolgheri,17650,0
702,11,66.05,"Antinori, Marchese Chianti Classico Riserva DOCG",https://www.i-d-s.com/dubai/antinori-marchese-chianti-classico-riserva-docg-it1040.html,italy,https://www.vivino.com/FR/en/wines/2284661,4.2,Antinori Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 0,42.83,italy,chianti-classico,55496,3
703,0,16.45,"Sartori ""Regolo"" Valpolicella Superiore Ripasso DOC",https://www.i-d-s.com/dubai/sartori-regolo-valpolicella-superiore-ripasso-doc-it1045.html,italy,https://www.vivino.com/FR/en/wines/2351417,3.9,Sartori di Verona Regolo Valpolicella Ripasso Superiore 0,13.86,italy,valpolicella-ripasso,9499,0
704,1,104.60,Allegrini Amarone della Valpolicella Classico DOCG,https://www.i-d-s.com/dubai/allegrini-amarone-della-valpolicella-classico-docg-it1048.html,italy,https://www.vivino.com/FR/en/wines/1723424,4.3,Allegrini Amarone della Valpolicella Classico 0,—,italy,amarone-della-valpolicella-classico,31093,4
705,0,9.90,Bodegas Navajas Rioja Blanco,https://www.i-d-s.com/dubai/bodegas-navajas-rioja-blanco-sp1000.html,spain,https://www.vivino.com/FR/en/wines/2066074,3.5,Bodegas Marqués de Cáceres Blanco Viura 0,—,spain,rioja,9429,4
706,1,12.70,La Miranda de Secastilla Garnacha Blanca,https://www.i-d-s.com/dubai/la-miranda-de-secastilla-garnacha-blanca-sp1006.html,spain,https://www.vivino.com/FR/en/wines/14896053,3.7,Viñas del Vero La Miranda de Secastilla Garnacha Blanca Somontano 0,—,spain,somontano,1684,3
707,2,9.60,Bodega Navajas Rioja Rosado,https://www.i-d-s.com/dubai/bodega-navajas-rioja-rosado-sp1008.html,spain,-,-,-,-,-,-,-,0
708,3,21.05,Merum Priorati 'INICI' Priorat,https://www.i-d-s.com/dubai/merum-priorati-ardiles-priorat-sp1011.html,spain,https://www.vivino.com/FR/en/wines/28670035,4.1,Merum Priorati Inici 0,32.95,spain,priorat,6686,7
709,4,9.60,Bodegas Navajas Rioja Tinto,https://www.i-d-s.com/dubai/bodegas-navajas-rioja-tinto-sp1014.html,spain,https://www.vivino.com/FR/en/wines/1471598,3.8,Navajas Rioja Crianza Tinto 0,—,spain,rioja,13424,6
710,5,11.80,CVNE Rioja Crianza,https://www.i-d-s.com/dubai/cvne-rioja-crianza-sp1019.html,spain,https://www.vivino.com/FR/en/wines/1515819,3.6,Cune (CVNE) Crianza 0,—,spain,rioja,80854,8
711,6,18.00,Campo Viejo Reserva,https://www.i-d-s.com/dubai/campo-viejo-reserva-sp1020.html,spain,https://www.vivino.com/FR/en/wines/1580052,3.8,Campo Viejo Reserva 0,12.95,spain,rioja,83142,8
712,7,17.35,Campo Viejo Rioja Gran Reserva,https://www.i-d-s.com/dubai/campo-viejo-rioja-gran-reserva-sp1023.html,spain,https://www.vivino.com/FR/en/wines/1527459,3.9,Campo Viejo Gran Reserva 0,—,spain,rioja,37373,0
713,8,23.85,CVNE Rioja Gran Reserva,https://www.i-d-s.com/dubai/cvne-rioja-gran-reserva-sp1024.html,spain,https://www.vivino.com/FR/en/wines/1737193,4.0,Cune (CVNE) Gran Reserva 0,—,spain,rioja,24472,0
714,9,43.55,"CVNE, Rioja Reserva Magnum",https://www.i-d-s.com/dubai/cvne-rioja-reserva-magnums-sp1026.html,spain,https://www.vivino.com/FR/en/wines/1744966,3.8,Cune (CVNE) Reserva 0,29.95,spain,rioja,39496,0
715,10,20.05,L'Atzar Priorat,https://www.i-d-s.com/dubai/l-atzar-priorat-sp1050.html,spain,https://www.vivino.com/FR/en/wines/16204799,3.8,Mas la Mola L'Atzar Priorat 0,—,spain,priorat,707,6
716,11,53.55,"Bodegas Bejamin de Rothschild &amp; Vega Sicilia, Macan Classico 2020",https://www.i-d-s.com/dubai/bodegas-bejamin-de-rothschild-vega-sicilia-macan-classico-2020-sp1059.html,spain,https://www.vivino.com/FR/en/wines/162896700,4.3,Benjamin de Rothschild - Vega Sicilia Macán Clásico 2020 2020,51.95,spain,rioja,893,0
717,0,20.99,L'Expressió del Priorat,https://www.i-d-s.com/dubai/l-expressi-del-priorat-sp2017.html,spain,https://www.vivino.com/FR/en/wines/4544931,3.8,Mas la Mola L'Expressio del Priorat 0,—,spain,priorat,826,5
718,1,17.20,Torroxal Albariño,https://www.i-d-s.com/dubai/torroxal-albari-o-sp2024.html,spain,https://www.vivino.com/FR/en/wines/1823199,3.7,Valmiñor Torroxal Albariño 0,—,spain,rias-baixas,2041,6
719,2,40.45,Marques De Murrieta 'Capellania'&nbsp; Blanco Reserva,https://www.i-d-s.com/dubai/marques-de-murrieta-capellania-reserva-sp4002.html,spain,https://www.vivino.com/FR/en/wines/1536248,4.1,Marqués de Murrieta Capellanía Reserva 0,85.95,spain,rioja,8434,4
720,3,31.45,"Cvne Imperial Reserva, Rioja",https://www.i-d-s.com/dubai/cvne-imperial-reserva-rioja-sp4029.html,spain,https://www.vivino.com/FR/en/wines/1744966,3.8,Cune (CVNE) Reserva 0,29.95,spain,rioja,39496,0
721,4,44.99,"Vinícola Real 200 Monjes, Rioja",https://www.i-d-s.com/dubai/vin-cola-real-200-monjes-rioja-sp4030.html,spain,https://www.vivino.com/FR/en/wines/1501700,4.3,Vinícola Real 200 Monges Rioja Reserva 0,—,spain,rioja,10928,0
722,5,47.25,"Shaya Habis Verdejo , Rueda",https://www.i-d-s.com/dubai/shaya-habis-verdejo-rueda-sp4060.html,spain,https://www.vivino.com/FR/en/wines/168742630,4.2,Shaya Vidilla Verdejo Ecológico 0,—,spain,rueda,1006,0
723,6,44.05,Ossian Viñas Viejas Vedejo,https://www.i-d-s.com/dubai/ossian-vi-as-viejas-vedejo-sp4061.html,spain,https://www.vivino.com/FR/en/wines/156349542,4.2,Ossian Viñas Viejas Verdejo 0,41.95,spain,castilla-and-leon,10925,6
724,7,13.15,Viña Romana Winner Premium Crianza (Juan Garcia/Bruña),https://www.i-d-s.com/dubai/vi-a-romana-winner-premium-crianza-juan-garcia-bru-a-sp4063.html,spain,https://www.vivino.com/FR/en/wines/160880902,3.8,Viña Romana Winner Premium 0,—,spain,arribes,31,0
725,8,6.99,"Bodega Cuatro Pizarras De Otero, Mencia",https://www.i-d-s.com/dubai/bodega-cuatro-pizarras-de-otero-mencia-sp4064.html,spain,https://www.vivino.com/FR/en/wines/4734545,3.5,Cuatro Pasos Pizarras de Otero Mencia 0,—,spain,bierzo,3607,0
726,9,8.99,Martín Codax Cuatro Pasos Mencia,https://www.i-d-s.com/dubai/mart-n-codax-cuatro-pasos-mencia-sp4073.html,spain,https://www.vivino.com/FR/en/wines/153104759,4.3,Cuatro Pasos Martin Sarmiento Mencia 0,—,spain,bierzo,196,0
727,10,9.99,"Baltasar Gracián Blanco De Hielo, Macebeo, Baltasar Gracián",https://www.i-d-s.com/dubai/baltasar-graci-n-blanco-de-hielo-macebeo-baltasar-graci-n-sp4124.html,spain,https://www.vivino.com/FR/en/wines/4748296,3.7,Baltasar Gracián Blanco de Hielo 0,—,spain,calatayud,534,0
728,11,12.99,Adegas Valminor'Davila O Rasal (Albarino/Loureiro/Treixadura),https://www.i-d-s.com/dubai/adegas-valminor-davila-o-rasal-albarino-loureiro-treixadura-sp4136.html,spain,https://www.vivino.com/FR/en/wines/5714731,0.0,Enolegs D3 Bote Llas Albariño Treixadura Loureiro 0,—,spain,rias-baixas,17011,0
729,0,7.45,Bobal De San Juan Tinto,https://www.i-d-s.com/dubai/bobal-de-san-juan-tinto-sp4153.html,spain,https://www.vivino.com/FR/en/wines/2801074,3.5,Bobal de San Juan Bobal Old Vines (Viñas Viejas) 0,—,spain,utiel-requena,10575,0
730,1,6.40,"Alceno Syrah 50 Barricas, Monastrell/Syrah, Bodegas Alceño",https://www.i-d-s.com/dubai/alceno-syrah-50-barricas-monastrell-syrah-bodegas-alce-o-sp4164.html,spain,https://www.vivino.com/FR/en/wines/3177353,3.8,Alceño Premium 50 Barricas Syrah 0,10.95,spain,jumilla,11183,5
731,2,10.55,"Freixenet, Cordon Negro Brut",https://www.i-d-s.com/dubai/freixenet-cordon-negro-brut-sw1019.html,spain,https://www.vivino.com/FR/en/wines/1474180,3.6,Freixenet Cava Cordón Negro Brut 0,—,spain,cava,19210,5
732,3,10.15,Campo Viejo Cava Brut Reserva,https://www.i-d-s.com/dubai/campo-viejo-cava-brut-reserva-sw1020.html,spain,-,-,-,-,-,-,-,0
733,4,9.99,Raimat Nature Brut Chardonnay/Xarelo,https://www.i-d-s.com/dubai/raimat-nature-brut-chardonnay-xarelo-sw4029.html,spain,https://www.vivino.com/FR/en/wines/1751032,3.5,Raimat Cava Chardonnay - Xarel-lo Brut Nature 0,16.43,spain,cava,1514,0
734,0,12.50,Château Ksara Blanc de Blancs,https://www.i-d-s.com/dubai/ch-teau-ksara-blanc-de-blancs-lb1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1537287,3.7,Château Ksara Blanc De Blancs 0,13.75,lebanon,bekaa-valley,5089,6
735,1,10.50,Château Ksara Sunset Rosé,https://www.i-d-s.com/dubai/ch-teau-ksara-sunset-ros-lb1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4093102,3.7,Château Ksara Sunset Rosé 0,13.95,lebanon,bekaa-valley,2207,6
736,2,16.35,lxsir Altitudes Red,https://www.i-d-s.com/dubai/lxsir-altitudes-red-lb1003.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/2389183,3.9,Ixsir Altitudes Red 0,19.95,lebanon,mount-lebanon,10023,0
737,3,15.45,Kamitaka Fukushu Tensen 3 Year Old Chozo Shochu,https://www.i-d-s.com/dubai/kamitaka-fukushu-tensen-3-year-old-chozo-shochu-js1008.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4656558,4.2,Castagner Torba Nera 3 Year Old Grappa 0,—,italy,veneto,36,0
738,4,37.80,Kamitaka Daiginjo 35,https://www.i-d-s.com/dubai/kamitaka-daiginjo-35-js1009.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1877959,0.0,Marqués de Riscal Rioja Reserva 1935 1935,—,spain,rioja,-,4
739,5,21.45,Asahara Biwanosasanami Junmai Ginjo Matsu,https://www.i-d-s.com/dubai/asahara-biwanosasanami-junmai-ginjo-matsu-js1012.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/8618291,0.0,Cave de Asahara Koikoi Junmai Ginjo 0,—,italy,campania,844,0
740,6,61.00,Ikomahouzan Junmai Daiginjo,https://www.i-d-s.com/dubai/ikomahouzan-junmai-daiginjo-js1016.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/147941398,4.3,39 Junmai Daiginjo Sake 0,—,japan,yamanashi-ken,2742,7
741,7,24.45,L.A Cetto Reserve Cabernet Sauvignon,https://www.i-d-s.com/dubai/l-a-cetto-reserve-cabernet-sauvignon-mx1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1481711,3.5,Bisquertt Family Vineyards La Joya Reserve Cabernet Sauvignon 0,—,chile,colchagua-valley,2547,0
742,8,24.45,L.A Cetto Nebbiolo,https://www.i-d-s.com/dubai/l-a-cetto-nebbiolo-mx1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1627998,3.8,La Cetto Barrel Aged Private Reserve Nebbiolo 0,—,-,-,188,0
743,9,22.99,L.A Cetto Reserve Chardonnay,https://www.i-d-s.com/dubai/l-a-cetto-reserve-chardonnay-mx1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/15867946,3.3,La Croisade Réserve Chardonnay 0,—,france,vin-de-pays-doc,2048,0
744,10,13.05,Grover Art Collection Viognier 2020 ,https://www.i-d-s.com/dubai/grover-art-collection-viognier-2020-in4000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4903821,3.4,Grover Zampa Art Collection Viognier 0,—,india,bangalore,273,5
745,11,14.25,Grover Art Collection Cabernet Shiraz  2020,https://www.i-d-s.com/dubai/grover-art-collection-cabernet-shiraz-2020-in4001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/166182861,3.2,Grover Zampa Art Collection Cabernet - Shiraz 2020 2020,—,india,bangalore,27,3
746,0,15.05,Grover La Reserve 2018 ,https://www.i-d-s.com/dubai/grover-la-reserve-2018-in4002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4903828,3.5,Grover Zampa La Réserve 0,86.95,india,bangalore,2497,7
747,1,13.65,Sula Sauvignon Blanc,https://www.i-d-s.com/dubai/sula-sauvignon-blanc-in1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/26089284,3.4,Sula Vineyards Jewel Of Nasik Sauvignon Blanc 0,—,india,nashik,1645,0
748,2,13.65,Sula Chenin Blanc Reserve,https://www.i-d-s.com/dubai/sula-chenin-blanc-reserve-in1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/144358786,4.4,Sula Vineyards Reserve Chenin Blanc 0,—,india,nashik,120,0
749,3,14.70,Sula Shiraz,https://www.i-d-s.com/dubai/sula-shiraz-in1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1664215,3.1,Sula Vineyards Shiraz - Cabernet 0,—,india,nashik,2775,5
750,4,32.35,"Argyros, Visanto Mezzo 4 Year Old",https://www.i-d-s.com/dubai/argyros-visanto-mezzo-4-year-old-dw4022.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/164942914,4.1,Taylor's 10 Year Old Tawny Port 0,38.40,portugal,porto,14342,0
751,5,22.45,"Chateau Kardenakhi ""Saperavi"" qvevri Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-saperavi-qvevri-nagdi-marani-go1005.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/159635587,3.8,Kakhuri Gvinis Marani (Кахури Гвинис Марани) Qvevri Cabernet - Saperavi (კაბერნე - საფერავი) 0,—,georgia,kakheti,448,0
752,6,21.45,"Chateau Kardenakhi ""Tsarapi"" qvevri 2016 Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-tsarapi-qvevri-2016-nagdi-marani-go1006.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/147705001,4.0,ნაგდი მარანი (Nagdi Marani) ცარაპი ქვერი ქარვა მშრალი (Tsarapi Qveri Amber Dry) 0,—,georgia,kakheti,169,0
