,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
3,11.8,Ceradello Prosecco Spumante Brut,https://www.i-d-s.com/dubai/ceradello-prosecco-spumante-brut-sw1006.html,italy,https://www.vivino.com/FR/en/wines/150838641,3.6,Zonin Prosecco Spumante Brut 0,—,italy,prosecco,1824,77,10 - 20 USD,80
4,13.65,Mandrarossa Cartagho Nero D’Avola,https://www.i-d-s.com/dubai/mandrarossa-cartagho-nero-d-avola-it4081.html,italy,https://www.vivino.com/FR/en/wines/3372050,3.6,Mandrarossa Costadune Nero d’Avola 0,"10,89",italy,sicily,4352,81,10 - 20 USD,90
5,7.25,Cantina Di Monteforte Soave Classico Superiore Montegrande,https://www.i-d-s.com/dubai/cantina-di-monteforte-soave-classico-superiore-montegrande-it4130.html,italy,https://www.vivino.com/FR/en/wines/151764537,3.6,Cantina di Monteforte Vigneto Montegrande Soave Superiore Classico 0,—,italy,soave-superiore,43,63,0 - 10 USD,70
6,19.49,Fontanafredda Briccotondo Piemonte Barbera ,https://www.i-d-s.com/dubai/fontafredda-briccotondo-barbera-it4040.html,italy,https://www.vivino.com/FR/en/wines/2016173,3.6,Fontanafredda Briccotondo Barbera 0,—,italy,piedmont,20432,87,10 - 20 USD,90
7,13.2,Mandrarossa Costadune Grillo,https://www.i-d-s.com/dubai/mandrarossa-costadune-grillo-it4066.html,italy,https://www.vivino.com/FR/en/wines/7166753,3.6,Mandrarossa Grillo Costadune 0,"9,70",italy,sicilia,1771,76,10 - 20 USD,80
8,13.8,"Purato Catarratto/Pinot Grigio, Sicily - Organic",https://www.i-d-s.com/dubai/purato-catarratto-pinot-grigio-sicily-organic-it1105.html,italy,https://www.vivino.com/FR/en/wines/2727379,3.6,Purato Catarratto - Pinot Grigio 0,—,italy,sicily,3160,73,10 - 20 USD,80
9,12.75,"Ripa Delle Mandorle IGT Toscana Rosso, Vicchiomaggio",https://www.i-d-s.com/dubai/ripa-delle-mandorle-igt-toscana-rosso-vicchiomaggio-it1100.html,italy,https://www.vivino.com/FR/en/wines/1966999,3.6,Castello Vicchiomaggio Ripa delle Mandorle Rosso 0,"13,95",italy,tuscany,3008,51,10 - 20 USD,60
10,11.65,San Jacope IGT Toscano Vermentino,https://www.i-d-s.com/dubai/san-jacope-igt-toscano-vermentino-it1093.html,italy,https://www.vivino.com/FR/en/wines/1647117,3.6,San Felice Perolla Vermentino 0,—,italy,maremma-toscana,2169,62,10 - 20 USD,70
11,5.25,Rometta Sangiovese Rubicone IGT,https://www.i-d-s.com/dubai/rometta-sangiovese-rubicone-igt-it1022.html,italy,https://www.vivino.com/FR/en/wines/144166617,3.6,Rometta Sangiovese Rubicone 0,—,italy,rubicone,554,93,0 - 10 USD,100
0,12.25,Mandrarossa Nero d'Avola Costadune,https://www.i-d-s.com/dubai/mandrarossa-nero-d-avola-costadune-it1030.html,italy,https://www.vivino.com/FR/en/wines/3372050,3.6,Mandrarossa Costadune Nero d’Avola 0,"10,89",italy,sicily,4352,69,10 - 20 USD,70
1,7.05,Viña Romana Heredad Del Viejo Imperio Crianza,https://www.i-d-s.com/dubai/vi-a-romana-heredad-del-viejo-imperio-crianza-sp4062.html,spain,https://www.vivino.com/FR/en/wines/3380825,3.6,Viña Romana Heredad del Viejo Imperio Crianza 0,—,spain,arribes,176,98,0 - 10 USD,100
2,11.7,Bodegas Castro Ventosa 'El Castro De Valtuille' Barrica,https://www.i-d-s.com/dubai/bodegas-castro-ventosa-el-castro-de-valtuille-barrica-sp4072.html,spain,https://www.vivino.com/FR/en/wines/1495758,3.6,Castro Ventosa El Castro de Valtuille Mencía Joven 0,—,spain,bierzo,7479,75,10 - 20 USD,80
3,20.85,"Bodegas Y Vinedos Valderiz ""Valderiz Juegabolos"" Tempranillo",https://www.i-d-s.com/dubai/bodegas-y-vinedos-valderiz-valderiz-juegabolos-tempranillo-sp4082.html,spain,https://www.vivino.com/FR/en/wines/2653806,3.6,Viñedos y Bodegas Pablo Algairen Selección Sommelier Tempranillo 0,—,spain,carinena,5512,51,20 - 30 USD,60
4,10.7,Adega Alan De Val Pedrazais Godello Sobre Lias,https://www.i-d-s.com/dubai/adega-alan-de-val-pedrazais-godello-sobre-lias-sp4132.html,spain,https://www.vivino.com/FR/en/wines/3718021,3.6,Alan de Val Pedrazais Godello Sobre Lias 0,—,spain,valdeorras,301,91,10 - 20 USD,100
5,17.95,"Bodegas Licinia ""Licinia""(Tempranillo/Syrah/Cabernet Sauvignon)",https://www.i-d-s.com/dubai/bodegas-licinia-licinia-tempranillo-syrah-cabernet-sauvignon-sp4176.html,spain,https://www.vivino.com/FR/en/wines/4819784,3.6,Bodegas Rivero Fabio Montano Tempranillo - Syrah - Cabernet Sauvignon 0,—,spain,cadiz,105,70,10 - 20 USD,70
6,12.25,Perelada 3 Finques 2015,https://www.i-d-s.com/dubai/perelada-3-finques-2015-sp2008.html,spain,https://www.vivino.com/FR/en/wines/74176289,3.6,Castillo Perelada 3 Finques (Fincas) 2015 2015,—,spain,empord,744,67,10 - 20 USD,70
7,11.05,Bodegas Castro Ventosa 'El Castro De Valtuille' Mencia Joven,https://www.i-d-s.com/dubai/bodegas-castro-ventosa-el-castro-de-valtuille-mencia-joven-sp4071.html,spain,https://www.vivino.com/FR/en/wines/1495758,3.6,Castro Ventosa El Castro de Valtuille Mencía Joven 0,—,spain,bierzo,7479,88,10 - 20 USD,90
8,10.7,"Viñas Del Regajal ""Las Retamas Del Regaja",https://www.i-d-s.com/dubai/vi-as-del-regajal-las-retamas-del-regaja-sp4173.html,spain,https://www.vivino.com/FR/en/wines/3148282,3.6,El Regajal Las Retamas del Regajal 0,—,spain,comunidad-de-madrid,2444,86,10 - 20 USD,90
9,4.55,"Patrocinio Zinio Garnacha ""Terroir De Zinio""",https://www.i-d-s.com/dubai/patrocinio-zinio-garnacha-sp4012.html,spain,https://www.vivino.com/FR/en/wines/1673548,3.6,Bodegas Zinio Terroir de Zinio Garnacha 0,—,spain,rioja-alta,978,56,0 - 10 USD,60
10,13.4,La Val Vina Ludy Albariño,https://www.i-d-s.com/dubai/la-val-vina-ludy-albari-o-sp1007.html,spain,https://www.vivino.com/FR/en/wines/3791432,3.6,La Val Viña Ludy Albariño 0,—,spain,rias-baixas,332,92,10 - 20 USD,100
11,8,Campo Viejo Tempranillo,https://www.i-d-s.com/dubai/campo-viejo-tempranillo-sp1015.html,spain,https://www.vivino.com/FR/en/wines/1480070,3.6,Campo Viejo Tempranillo 0,—,spain,rioja,95775,96,0 - 10 USD,100
0,11.8,CVNE Rioja Crianza,https://www.i-d-s.com/dubai/cvne-rioja-crianza-sp1019.html,spain,https://www.vivino.com/FR/en/wines/1515819,3.6,Cune (CVNE) Crianza 0,—,spain,rioja,75754,62,10 - 20 USD,70
1,12.5,Vina Real Rioja Crianza,https://www.i-d-s.com/dubai/vina-real-rioja-crianza-sp1021.html,spain,https://www.vivino.com/FR/en/wines/2074052,3.6,Viña Real Rioja Crianza 0,—,spain,rioja,16654,92,10 - 20 USD,100
2,9.65,Winzer Krems Edition Chremisa Blauer Zweigelt,https://www.i-d-s.com/dubai/winzer-krems-edition-chremisa-blauer-zweigelt-at4018.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/2115536,3.6,Winzer Krems Chremisa Edition Blauer Zweigelt 0,—,austria,kremstal,994,80,0 - 10 USD,80
3,8.9,Herdade Do Esporão Monte Velho Red Magnum in gift box (1.5L),https://www.i-d-s.com/dubai/herdade-do-espor-o-monte-velho-red-magnum-in-gift-box-1-5l-pt4026.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1469389,3.6,Esporão Monte Velho Tinto 0,"6,95",portugal,alentejano,72096,57,0 - 10 USD,60
4,6.15,Symington Family Altano Douro Tinto Doc,https://www.i-d-s.com/dubai/symington-family-altano-douro-tinto-doc-pt4005.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1525344,3.6,Altano Tinto 0,—,portugal,douro,28071,49,0 - 10 USD,50
5,15.15,Sepp Moser Zweigelt Organic,https://www.i-d-s.com/dubai/sepp-moser-zweigelt-organic-at1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/161988200,3.6,Sepp Moser Classic Style Organic Zweigelt 0,"8,59",austria,neusiedlersee,526,60,10 - 20 USD,60
6,29.1,"Grace Koshu Kayagatake, Grace Winery, Yamanashi",https://www.i-d-s.com/dubai/grace-koshu-kayagatake-grace-winery-yamanashi-jp1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/3542812,3.6,Grace Gris de Koshu 0,—,japan,yamanashi-ken,2642,38,20 - 30 USD,40
7,33.75,"Grace Koshu Private Reserve, Grace Winery Grace Yamanashi",https://www.i-d-s.com/dubai/grace-koshu-private-reserve-grace-winery-grace-yamanashi-jp1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4910969,3.6,Grace Toriibira Vineyard Koshu Private Reserve 0,—,japan,yamanashi-ken,765,53,30 - 40 USD,60
8,8.85,Calusari Pinot Noir,https://www.i-d-s.com/dubai/calusari-pinot-noir-ro1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1652687,3.6,Călușari Pinot Noir 0,—,romania,recas,3252,85,0 - 10 USD,90
9,4.85,Terres Nobles Jas du Roy,https://www.i-d-s.com/dubai/terres-nobles-jas-du-roy-fr4365.html,france,https://www.vivino.com/FR/en/wines/4863994,3.5,Estandon Terres Nobles Jas du Roy Rosé 0,—,france,coteaux-varoix-en-provence,161,75,0 - 10 USD,80
10,21.3,Les Croisières Blanc Bib 5 Ltr. (Sauvignon Blanc),https://www.i-d-s.com/dubai/les-croisi-res-blanc-bib-5-ltr-sauvignon-blanc-fr4324.html,france,https://www.vivino.com/FR/en/wines/24297796,3.5,Les 5 Vallées Sauvignon Blanc 0,—,france,vin-de-pays-vignobles-de-france,345,57,20 - 30 USD,60
11,14.6,"M.Chapoutier, Côtes-du-Rhône Rouge Adubatio , Collection Bio",https://www.i-d-s.com/dubai/m-chapoutier-c-tes-du-rh-ne-rouge-collection-bio-fr1278.html,france,https://www.vivino.com/FR/en/wines/3095609,3.5,M. Chapoutier Côtes-du-Rhône Collection Bio 0,—,france,cotes-du-rhone,2337,80,10 - 20 USD,80
0,10.55,"M.Chapoutier, Luberon 'La Ciboise' Blanc",https://www.i-d-s.com/dubai/m-chapoutier-luberon-la-ciboise-blanc-fr1269.html,france,https://www.vivino.com/FR/en/wines/2002648,3.5,M. Chapoutier Luberon La Ciboise Blanc 0,"8,95",france,luberon,2472,92,10 - 20 USD,100
1,7.05,Bellefontaine Grenache Rosé,https://www.i-d-s.com/dubai/bellefontaine-grenache-ros-fr1010.html,france,https://www.vivino.com/FR/en/wines/133589100,3.5,Bellefontaine Grenache Rosé‎ 0,—,france,vin-de-pays-doc,103,95,0 - 10 USD,100
2,6.8,Bellefontaine Merlot,https://www.i-d-s.com/dubai/bellefontaine-merlot-fr1020.html,france,https://www.vivino.com/FR/en/wines/3050793,3.5,Bellefontaine Merlot 0,—,france,vin-de-pays-doc,725,95,0 - 10 USD,100
3,7.8,Baron Philippe de Rothschild Syrah,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-syrah-fr1025.html,france,https://www.vivino.com/FR/en/wines/4744080,3.5,Baron Philippe de Rothschild Les Cépages Syrah 0,"9,90",france,vin-de-pays-doc,1503,83,0 - 10 USD,90
4,8.05,Schröder and Schÿler Chartron La Fleur Rouge,https://www.i-d-s.com/dubai/schr-der-and-sch-ler-chartron-la-fleur-rouge-fr1037.html,france,https://www.vivino.com/FR/en/wines/1723870,3.5,Chartron la Fleur Bordeaux Rouge 0,—,france,bordeaux,2401,59,0 - 10 USD,60
5,13.4,Château Roc de Ségur,https://www.i-d-s.com/dubai/ch-teau-roc-de-s-gur-fr1044.html,france,https://www.vivino.com/FR/en/wines/4917374,3.5,Château Roc de Segur Bordeaux 0,—,france,entre-deux-mers,2344,75,10 - 20 USD,80
6,4.6,Bodega Norton Finca la Colonia Chardonnay,https://www.i-d-s.com/dubai/bodega-norton-finca-la-colonia-chardonnay-ag4002.html,argentina,https://www.vivino.com/FR/en/wines/3068386,3.5,Bodega Norton Finca La Colonia Chardonnay 0,—,argentina,lujan-de-cuyo,604,98,0 - 10 USD,100
7,7.25,Kaiken Terroir Series Cabernet Sauvignon/Malbec/Petit Verdot,https://www.i-d-s.com/dubai/kaiken-terroir-series-cabernet-sauvignon-malbec-petit-verdot-ag4015.html,argentina,https://www.vivino.com/FR/en/wines/1495351,3.5,Spier Vintage Selection Cabernet Sauvignon - Merlot - Cabernet Franc - Petit Verdot - Malbec 0,—,south-africa,coastal-region,6825,58,0 - 10 USD,60
8,15.05,Altos Las Hormigas Malbec Clásico Magnum (1.5L),https://www.i-d-s.com/dubai/altos-las-hormigas-malbec-cl-sico-magnum-1-5l-ag4019.html,argentina,https://www.vivino.com/FR/en/wines/2127708,3.5,Altos Las Hormigas Malbec (Clásico) 0,"15,43",argentina,mendoza,32185,81,10 - 20 USD,90
9,12,Bodega Norton Finca la Colonia Torrontes,https://www.i-d-s.com/dubai/bodega-norton-finca-la-colonia-torrontes-ag1003.html,argentina,https://www.vivino.com/FR/en/wines/1712555,3.5,Bodega Norton Finca La Colonia Torrontes 0,"13,17",argentina,lujan-de-cuyo,457,98,10 - 20 USD,100
10,6.25,Bodega Norton Finca La Colonia Sauvignon Blanc,https://www.i-d-s.com/dubai/bodega-norton-finca-la-colonia-sauvignon-blanc-ag1004.html,argentina,https://www.vivino.com/FR/en/wines/1862680,3.5,Bodega Norton Finca La Colonia Sauvignon Blanc 0,—,argentina,lujan-de-cuyo,600,98,0 - 10 USD,100
0,6.25,Bodega Norton Finca La Colonia Malbec,https://www.i-d-s.com/dubai/bodega-norton-finca-la-colonia-malbec-ag1008.html,argentina,https://www.vivino.com/FR/en/wines/1512331,3.5,Bodega Norton Finca La Colonia Malbec 0,—,argentina,lujan-de-cuyo,5061,97,0 - 10 USD,100
1,4.15,Viñas Del Vero-Finca Lapiedra Blanco,https://www.i-d-s.com/dubai/vi-as-del-vero-finca-lapiedra-blanco-sp4113.html,spain,https://www.vivino.com/FR/en/wines/160187285,0,Viñas del Vero Finca Lapiedra Blanco 0,—,spain,somontano,-,95,0 - 10 USD,100
2,5.1,Bodega Norton Finca La Colonia Rosé,https://www.i-d-s.com/dubai/bodega-norton-finca-la-colonia-ros-ag4006.html,argentina,https://www.vivino.com/FR/en/wines/1512331,3.5,Bodega Norton Finca La Colonia Malbec 0,—,argentina,lujan-de-cuyo,5061,84,0 - 10 USD,90
3,19.2,Katnook Founder's Block Cabernet Sauvignon,https://www.i-d-s.com/dubai/katnook-founder-s-block-cabernet-sauvignon-au2006.html,australia,https://www.vivino.com/FR/en/wines/1808050,3.5,Katnook Founder's Block Cabernet Sauvignon 0,—,australia,coonawarra,2252,98,10 - 20 USD,100
4,16,Fishbone Blue Label Shiraz ,https://www.i-d-s.com/dubai/fishbone-blue-label-shiraz-au1164.html,australia,https://www.vivino.com/FR/en/wines/4975830,3.5,Fishbone Blue Label Shiraz - Cabernet 0,—,australia,western-australia,169,82,10 - 20 USD,90
5,9.65,"16 Stops, Shiraz",https://www.i-d-s.com/dubai/16-stops-shiraz-au4072.html,australia,https://www.vivino.com/FR/en/wines/3564737,3.5,16 Stops Shiraz 0,—,australia,mclaren-vale,419,91,0 - 10 USD,100
6,8.99,Little Ripples Shiraz,https://www.i-d-s.com/dubai/little-ripples-shiraz-au4078.html,australia,https://www.vivino.com/FR/en/wines/167541104,3.5,Little Ripples Shiraz 0,—,australia,central-ranges,27,95,0 - 10 USD,100
7,13.35,Fishbone Cabernet Shiraz,https://www.i-d-s.com/dubai/fishbone-cabernet-shiraz-au1052.html,australia,https://www.vivino.com/FR/en/wines/4975830,3.5,Fishbone Blue Label Shiraz - Cabernet 0,—,australia,western-australia,169,60,10 - 20 USD,60
8,15.05,"Elderton Estate Family Vineyards, Eden Valley Chardonnay",https://www.i-d-s.com/dubai/elderton-estate-family-vineyards-eden-valley-chardonnay-au1113.html,australia,https://www.vivino.com/FR/en/wines/4726022,3.5,Mission Hill Family Estate Five Vineyards Chardonnay 0,—,canada,okanagan-valley,473,60,10 - 20 USD,60
9,13.25,"Vasse Felix Classic Dry Red, Shiraz",https://www.i-d-s.com/dubai/vasse-felix-classic-dry-red-shiraz-au1153.html,australia,https://www.vivino.com/FR/en/wines/2529187,3.5,Vasse Felix Classic Dry Red 0,—,australia,margaret-river,906,88,10 - 20 USD,90
10,18.85,St Hallett Eden Valley Riesling,https://www.i-d-s.com/dubai/st-hallett-eden-valley-riesling-au1088.html,australia,https://www.vivino.com/FR/en/wines/4724260,3.5,St Hallett Riesling 0,—,australia,eden-valley,611,73,10 - 20 USD,80
11,15.2,"Three Lions, Great Southern Sauvignon Blanc",https://www.i-d-s.com/dubai/three-lions-great-southern-sauvignon-blanc-au4004.html,australia,https://www.vivino.com/FR/en/wines/123811807,3.5,Plantagenet Three Lions Sauvignon Blanc 0,—,australia,great-southern,155,64,10 - 20 USD,70
0,9.2,"Mount Langi Ghiran, Billi Billi Pinot Gris",https://www.i-d-s.com/dubai/mount-langi-ghiran-billi-billi-pinot-grigio-au1012.html,australia,https://www.vivino.com/FR/en/wines/2348258,3.5,Mount Langi Ghiran Pinot Grigio (Pinot Gris) Billi Billi 0,—,australia,grampians,243,68,0 - 10 USD,70
1,16.35,"Peter Lehmann Hill &amp; Valley Chardonnay, Eden Valley",https://www.i-d-s.com/dubai/peter-lehmann-hill-valley-chardonnay-eden-valley-au1006.html,australia,https://www.vivino.com/FR/en/wines/4714338,3.5,Peter Lehmann H\u0026V Chardonnay 0,—,australia,eden-valley,334,62,10 - 20 USD,70
2,8.15,Yellow Tail Pinot Grigio,https://www.i-d-s.com/dubai/yellow-tail-pinot-grigio-au1018.html,australia,https://www.vivino.com/FR/en/wines/3668350,3.5,Yellow Tail Pinot Grigio 0,—,australia,south-eastern,5754,96,0 - 10 USD,100
3,14,Yering Station Village Rosé,https://www.i-d-s.com/dubai/yering-station-village-rose-au1027.html,australia,https://www.vivino.com/FR/en/wines/141961271,3.5,Yering Station Village Nebbiolo Rosé 0,—,australia,yarra-valley,89,83,10 - 20 USD,90
4,7.85,Lindeman's Bin 50 Shiraz,https://www.i-d-s.com/dubai/lindeman-s-bin-50-shiraz-au1032.html,australia,https://www.vivino.com/FR/en/wines/141961271,3.5,Yering Station Village Nebbiolo Rosé 0,—,australia,yarra-valley,89,29,0 - 10 USD,30
5,8.15,Yellow Tail Shiraz,https://www.i-d-s.com/dubai/yellow-tail-shiraz-au1033.html,australia,https://www.vivino.com/FR/en/wines/1476121,3.5,Lindeman's Bin 50 Shiraz 0,"9,10",australia,south-eastern,24078,45,0 - 10 USD,50
6,8.15,Yellow Tail Merlot,https://www.i-d-s.com/dubai/yellow-tail-merlot-au1034.html,australia,https://www.vivino.com/FR/en/wines/1469729,3.5,Yellow Tail Shiraz 0,—,australia,south-eastern,54434,68,0 - 10 USD,70
7,18.3,d'Arenberg The Footbolt Shiraz,https://www.i-d-s.com/dubai/d-arenberg-the-footbolt-shiraz-au1036.html,australia,https://www.vivino.com/FR/en/wines/2159129,3.5,d'Arenberg The Stump Jump Grenache - Shiraz - Mourvedre 0,"8,98",australia,mclaren-vale,10657,53,10 - 20 USD,60
8,10.2,Jacob's Creek Sparkling Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-sparkling-ros-sw1029.html,australia,https://www.vivino.com/FR/en/wines/164942799,3.5,Jacob's Creek Sparkling Rosé 0,—,australia,barossa-valley,2148,97,10 - 20 USD,100
9,6.3,Cono Sur Bicicleta Chardonnay,https://www.i-d-s.com/dubai/cono-sur-bicicleta-chardonnay-ch1001.html,chile,https://www.vivino.com/FR/en/wines/157559632,3.5,Cono Sur Bicicleta Reserva Unoaked Chardonnay 0,—,chile,central-valley,16469,76,0 - 10 USD,80
10,8.7,Casillero del Diablo Shiraz Rosé,https://www.i-d-s.com/dubai/casillero-del-diablo-shiraz-ros-ch1012.html,chile,https://www.vivino.com/FR/en/wines/1513851,3.5,Casillero del Diablo Shiraz (Reserva) 0,"8,96",chile,central-valley,21387,85,0 - 10 USD,90
11,7.2,Sierra Grande Cabernet Sauvignon,https://www.i-d-s.com/dubai/sierra-grande-cabernet-sauvignon-ch1013.html,chile,https://www.vivino.com/FR/en/wines/2649253,3.5,Sierra Grande Cabernet Sauvignon 0,—,chile,central-valley,342,97,0 - 10 USD,100
0,8.7,"Casillero Del Diablo, Cabernet Sauvignon",https://www.i-d-s.com/dubai/casillero-del-diablo-cabernet-sauvignon-ch1015.html,chile,https://www.vivino.com/FR/en/wines/1471290,3.5,Casillero del Diablo Cabernet Sauvignon (Reserva) 0,"7,95",chile,central-valley,165356,86,0 - 10 USD,90
1,14.9,Villa Maria Private Bin East Coast Chardonnay,https://www.i-d-s.com/dubai/villa-maria-private-bin-east-coast-chardonnay-nz1007.html,new_zealand,https://www.vivino.com/FR/en/wines/2159353,3.5,Villa Maria Private Bin East Coast Chardonnay 0,—,new-zealand,gisborne,2123,98,10 - 20 USD,100
2,19.75,Villa Maria Private Bin Pinot Noir,https://www.i-d-s.com/dubai/villa-maria-private-bin-pinot-noir-nz1015.html,new_zealand,https://www.vivino.com/FR/en/wines/1518492,3.5,Villa Maria Private Bin Pinot Noir 0,—,new-zealand,marlborough,7757,97,10 - 20 USD,100
3,5.9,Cloof Inkspot,https://www.i-d-s.com/dubai/cloof-inkspot-za4053.html,south_africa,https://www.vivino.com/FR/en/wines/4098907,3.5,Cloof Inkspot 0,—,south-africa,darling,950,93,0 - 10 USD,100
4,14,"Vins El Cep, Mim Natura Brut Reserva Organic Magnum (1.5L)",https://www.i-d-s.com/dubai/vins-el-cep-mim-natura-brut-reserva-organic-magnum-1-5l-sw4032.html,spain,https://www.vivino.com/FR/en/wines/173572905,0,Vins El Cep Cava Mim Natura Reserva Brut 0,—,spain,cava,273,68,10 - 20 USD,70
5,6.95,KWV Sauvignon Blanc,https://www.i-d-s.com/dubai/kwv-sauvignon-blanc-za1011.html,south_africa,https://www.vivino.com/FR/en/wines/3357089,3.5,KWV Classic Collection Sauvignon Blanc 0,—,south-africa,western-cape,3160,64,0 - 10 USD,70
6,17.4,Babylon's Peak Shiraz-Mourvedre-Grenache SMG,https://www.i-d-s.com/dubai/babylon-s-peak-shiraz-mourvedre-grenache-smg-za4071.html,south_africa,https://www.vivino.com/FR/en/wines/19732224,3.5,Babylon's Peak Shiraz - Grenache 0,—,south-africa,swartland,619,79,10 - 20 USD,80
7,8.55,Nederburg The Winemaster's Sauvignon Blanc,https://www.i-d-s.com/dubai/nederburg-sauvignon-blanc-za1003.html,south_africa,https://www.vivino.com/FR/en/wines/3082821,3.5,Nederburg The Winemaster's Sauvignon Blanc 0,—,south-africa,coastal-region,4961,98,0 - 10 USD,100
