,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price bucket,confidence bucket
5,7.7,Lindeman's Bin 50 Shiraz,https://www.i-d-s.com/dubai/lindeman-s-bin-50-shiraz-au1032.html,australia,https://www.vivino.com/FR/en/wines/1476121,3.5,Lindeman's Bin 50 Shiraz 0,9.1,australia,south-eastern,23583,96,less than 10 USD,100
6,16.7,"Casa Silva, Cool Coast Pinot Noir",https://www.i-d-s.com/dubai/casa-silva-cool-coast-pinot-noir-ch1009.html,chile,https://www.vivino.com/FR/en/wines/2569108,3.9,Casa Silva Cool Coast Pinot Noir 0,—,chile,colchagua-valley,3055,96,less than 20 USD,100
7,7.2,Sierra Grande Pinot Noir,https://www.i-d-s.com/dubai/sierra-grande-pinot-noir-ch1017.html,chile,https://www.vivino.com/FR/en/wines/11474964,3.6,Sierra Grande Pinot Noir 0,—,chile,central-valley,437,96,less than 10 USD,100
8,29.6,"Trinity Hill, Gimblett Gravels Syrah",https://www.i-d-s.com/dubai/trinity-hill-gimblett-gravels-syrah-nz4024.html,new_zealand,https://www.vivino.com/FR/en/wines/2741367,3.7,Trinity Hill Gimblett Gravels Syrah 0,—,new-zealand,gimblett-gravells,1443,96,less than 30 USD,100
9,26.1,Kim Crawford Pinot Noir,https://www.i-d-s.com/dubai/kim-crawford-pinot-noir-nz2009.html,new_zealand,https://www.vivino.com/FR/en/wines/2921249,3.6,Kim Crawford Pinot Noir 0,—,new-zealand,marlborough,11366,96,less than 30 USD,100
10,13.15,Oyster Bay Sauvignon Blanc,https://www.i-d-s.com/dubai/oyster-bay-sauvignon-blanc-nz1005.html,new_zealand,https://www.vivino.com/FR/en/wines/1437149,3.9,Oyster Bay Sauvignon Blanc 0,—,new-zealand,marlborough,67554,96,less than 20 USD,100
11,32.3,Cloudy Bay Sauvignon Blanc,https://www.i-d-s.com/dubai/cloudy-bay-sauvignon-blanc-nz1006.html,new_zealand,https://www.vivino.com/FR/en/wines/1468908,4.2,Cloudy Bay Sauvignon Blanc 0,—,new-zealand,marlborough,72910,96,less than 40 USD,100
0,9.05,"Fleur Du Cap, Essence Du Cap Pinotage",https://www.i-d-s.com/dubai/fleur-du-cap-essence-du-cap-pinotage-za1021.html,south_africa,https://www.vivino.com/FR/en/wines/157874631,3.5,Fleur du Cap Essence du Cap Pinotage 0,—,south-africa,bottelary,1969,96,less than 10 USD,100
1,10,Lanzerac Pinotage Rosé,https://www.i-d-s.com/dubai/lanzerac-pinotage-rose-za1064.html,south_africa,https://www.vivino.com/FR/en/wines/156580548,3.9,Lanzerac Pinotage Rosé 0,—,south-africa,stellenbosch,638,96,less than 10 USD,100
2,9.5,"Fleur Du Cap, Essence Du Cap Merlot",https://www.i-d-s.com/dubai/fleur-du-cap-essence-du-cap-merlot-za1023.html,south_africa,https://www.vivino.com/FR/en/wines/158712927,3.6,Fleur du Cap Essence du Cap Merlot 0,—,south-africa,stellenbosch,405,96,less than 10 USD,100
3,10.95,Leaping Horse Chardonnay,https://www.i-d-s.com/dubai/leaping-horse-chardonnay-us1097.html,usa,https://www.vivino.com/FR/en/wines/4276317,3.5,Leaping Horse Chardonnay 0,—,united-states,california,622,96,less than 20 USD,100
4,10.95,Leaping Horse Pinot Grigio,https://www.i-d-s.com/dubai/leaping-horse-pinot-grigio-us1096.html,usa,https://www.vivino.com/FR/en/wines/152490503,3.6,Leaping Horse Pinot Grigio 0,—,united-states,california,92,96,less than 20 USD,100
5,4.95,Barefoot Cabernet Sauvignon,https://www.i-d-s.com/dubai/barefoot-cabernet-sauvignon-us2221.html,usa,https://www.vivino.com/FR/en/wines/1471051,3.3,Barefoot Cabernet Sauvignon 0,—,united-states,california,20834,96,less than 10 USD,100
6,4.95,Canyon Road Chardonnay,https://www.i-d-s.com/dubai/canyon-road-chardonnay-us2204.html,usa,https://www.vivino.com/FR/en/wines/2861647,3.4,Canyon Road Chardonnay 0,—,united-states,california,2559,96,less than 10 USD,100
7,9.3,Dark Horse Sauvignon Blanc,https://www.i-d-s.com/dubai/dark-horse-sauvignon-blanc-us1004.html,usa,https://www.vivino.com/FR/en/wines/19020305,3.6,Dark Horse Sauvignon Blanc 0,—,united-states,california,6909,96,less than 10 USD,100
8,38.85,Balthasar Ress Oestrich Doosberg Riesling Auslese,https://www.i-d-s.com/dubai/oestrich-doosberg-riesling-auslese-ge1020.html,germany,https://www.vivino.com/FR/en/wines/6521970,4.1,Balthasar Ress Oestricher Doosberg Riesling Auslese 0,—,germany,rheingau,74,96,less than 40 USD,100
9,58.4,Ferrari Perlé Rosé Riserva,https://www.i-d-s.com/dubai/ferrari-perl-ros-riserva-sw1018.html,italy,https://www.vivino.com/FR/en/wines/156126718,4.1,Ferrari Perlé Rosé Riserva 0,—,italy,trento,320,96,less than 60 USD,100
10,7.5,Campo Viejo Tempranillo,https://www.i-d-s.com/dubai/campo-viejo-tempranillo-sp1015.html,spain,https://www.vivino.com/FR/en/wines/1480070,3.6,Campo Viejo Tempranillo 0,—,spain,rioja,93058,96,less than 10 USD,100
11,13.15,Taylor's Fine Ruby Port,https://www.i-d-s.com/dubai/taylor-s-fine-ruby-port-fd4033.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1548660,3.8,Taylor's Fine Ruby Port 0,—,portugal,porto,3471,96,less than 20 USD,100
0,13.3,Teliani Valley Saperavi,https://www.i-d-s.com/dubai/teliani-valley-saperavi-go1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/3956819,3.5,Teliani Valley Saperavi 0,—,georgia,kakheti,6272,96,less than 20 USD,100
1,9.7,"Mas De Lavail Carmin, Côtes Du Roussillon Villages",https://www.i-d-s.com/dubai/mas-de-lavail-carmin-c-tes-du-roussillon-villages-fr4335.html,france,https://www.vivino.com/FR/en/wines/171422674,0,Mas de Lavail Carmin Côtes du Roussillon Villages 0,—,france,cotes-du-roussillon-villages,-,97,less than 10 USD,100
2,27.15,"Domaine Heimbourger Les Terres Blanches, Chablis",https://www.i-d-s.com/dubai/domaine-heimbourger-les-terres-blanches-chablis-fr1148.html,france,https://www.vivino.com/FR/en/wines/166736899,4.1,Domaine Heimbourger Les Terres Blanches Chablis 0,—,france,chablis,119,97,less than 30 USD,100
3,7.05,Bellefontaine Sauvignon Blanc,https://www.i-d-s.com/dubai/bellefontaine-sauvignon-blanc-fr1003.html,france,https://www.vivino.com/FR/en/wines/4944567,3.3,Bellefontaine Sauvignon Blanc 0,—,france,vin-de-pays-doc,231,97,less than 10 USD,100
4,7.8,Baron Philippe de Rothschild Viognier,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-viognier-fr1007.html,france,https://www.vivino.com/FR/en/wines/1520224,3.6,Baron Philippe de Rothschild Viognier 0,—,france,vin-de-pays-doc,636,97,less than 10 USD,100
5,8.15,Baron Philippe de Rothschild Merlot,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-merlot-fr1023.html,france,https://www.vivino.com/FR/en/wines/1554562,3.4,Baron Philippe de Rothschild Merlot 0,—,france,vin-de-pays-doc,3906,97,less than 10 USD,100
6,14.8,"Château de Musset Cuvée Compostelle, Lalande-de-Pomerol",https://www.i-d-s.com/dubai/ch-teau-de-musset-cuv-e-compostelle-lalande-de-pomerol-fr1054.html,france,https://www.vivino.com/FR/en/wines/4790424,3.9,Château de Musset Cuvée Compostelle Lalande-de-Pomerol 0,—,france,lalande-de-pomerol,449,97,less than 20 USD,100
7,14.35,La Chablisienne Bourgogne Chardonnay,https://www.i-d-s.com/dubai/la-chablisienne-bourgogne-chardonnay-fr1059.html,france,https://www.vivino.com/FR/en/wines/2913752,3.6,La Chablisienne Bourgogne Chardonnay 0,—,france,bourgogne,2184,97,less than 20 USD,100
8,33.75,Catena Alta Cabernet Sauvignon,https://www.i-d-s.com/dubai/catena-alta-cabernet-sauvignon-ag4031.html,argentina,https://www.vivino.com/FR/en/wines/155776850,4.2,Catena Alta Cabernet Sauvignon 0,37.43,argentina,mendoza,9369,97,less than 40 USD,100
9,23.1,Bodega Norton Privada Family Blend,https://www.i-d-s.com/dubai/bodega-norton-privada-family-blend-ag1014.html,argentina,https://www.vivino.com/FR/en/wines/1504933,3.9,Bodega Norton Privada Family Blend 0,32.18,argentina,lujan-de-cuyo,20727,97,less than 30 USD,100
10,16.6,Little Ripples Cabernet Sauvignon,https://www.i-d-s.com/dubai/little-ripples-cabernet-sauvignon-au4077.html,australia,https://www.vivino.com/FR/en/wines/163947720,3.8,Little Ripples Cabernet Sauvignon 0,—,australia,new-south-wales,47,97,less than 20 USD,100
11,14.95,Little Ripples Sauvignon Blanc,https://www.i-d-s.com/dubai/little-ripples-sauvignon-blanc-au4079.html,australia,https://www.vivino.com/FR/en/wines/165129194,0,Little Ripples Sauvignon Blanc 0,—,australia,orange,-,97,less than 20 USD,100
0,15.45,d'Arenberg The Olive Grove Chardonnay,https://www.i-d-s.com/dubai/d-arenberg-the-olive-grove-chardonnay-au1001.html,australia,https://www.vivino.com/FR/en/wines/3662367,3.7,d'Arenberg The Olive Grove Chardonnay 0,19.25,australia,mclaren-vale,2815,97,less than 20 USD,100
1,13.5,Yering Station Village Chardonnay,https://www.i-d-s.com/dubai/yering-station-village-chardonnay-au1014.html,australia,https://www.vivino.com/FR/en/wines/38884424,3.6,Yering Station Village Chardonnay 0,—,australia,yarra-valley,533,97,less than 20 USD,100
2,18.05,d'Arenberg The Footbolt Shiraz,https://www.i-d-s.com/dubai/d-arenberg-the-footbolt-shiraz-au1036.html,australia,https://www.vivino.com/FR/en/wines/1531640,3.7,d'Arenberg The Footbolt Shiraz 0,—,australia,mclaren-vale,12737,97,less than 20 USD,100
3,13.1,Parker Coonawarra Estate Shiraz,https://www.i-d-s.com/dubai/parker-coonawarra-estate-shiraz-au1046.html,australia,https://www.vivino.com/FR/en/wines/4194103,3.6,Parker Coonawarra Estate Shiraz 0,—,australia,coonawarra,1278,97,less than 20 USD,100
4,10.2,Jacob's Creek Sparkling Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-sparkling-ros-sw1029.html,australia,https://www.vivino.com/FR/en/wines/164942799,3.5,Jacob's Creek Sparkling Rosé 0,—,australia,barossa-valley,2079,97,less than 20 USD,100
5,6.7,Sierra Grande Sauvignon Blanc,https://www.i-d-s.com/dubai/sierra-grande-sauvignon-blanc-ch1000.html,chile,https://www.vivino.com/FR/en/wines/4862439,3.3,Sierra Grande Sauvignon Blanc 0,—,chile,central-valley,442,97,less than 10 USD,100
6,7.2,Sierra Grande Cabernet Sauvignon,https://www.i-d-s.com/dubai/sierra-grande-cabernet-sauvignon-ch1013.html,chile,https://www.vivino.com/FR/en/wines/2649253,3.5,Sierra Grande Cabernet Sauvignon 0,—,chile,central-valley,332,97,less than 10 USD,100
7,6.3,Cono Sur Bicicleta Pinot Noir,https://www.i-d-s.com/dubai/cono-sur-bicicleta-pinot-noir-ch1156.html,chile,https://www.vivino.com/FR/en/wines/157258481,3.3,Cono Sur Bicicleta Pinot Noir 0,11,chile,central-valley,32759,97,less than 10 USD,100
8,17.05,Kim Crawford Sauvignon Blanc,https://www.i-d-s.com/dubai/kim-crawford-sauvignon-blanc-nz3002.html,new_zealand,https://www.vivino.com/FR/en/wines/1845445,4,Kim Crawford Sauvignon Blanc 0,—,new-zealand,marlborough,71370,97,less than 20 USD,100
9,14.9,Villa Maria Private Bin Dry Riesling,https://www.i-d-s.com/dubai/villa-maria-private-bin-dry-riesling-nz1008.html,new_zealand,https://www.vivino.com/FR/en/wines/3687183,3.8,Villa Maria Private Bin Dry Riesling 0,—,new-zealand,marlborough,2921,97,less than 20 USD,100
10,19.75,Villa Maria Private Bin Pinot Noir,https://www.i-d-s.com/dubai/villa-maria-private-bin-pinot-noir-nz1015.html,new_zealand,https://www.vivino.com/FR/en/wines/1518492,3.5,Villa Maria Private Bin Pinot Noir 0,—,new-zealand,marlborough,7450,97,less than 20 USD,100
11,14.8,Oyster Bay Sparkling Cuvée Brut,https://www.i-d-s.com/dubai/oyster-bay-sparkling-cuv-e-brut-sw1030.html,new_zealand,https://www.vivino.com/FR/en/wines/2561642,3.6,Oyster Bay Sparkling Cuvée Brut 0,—,new-zealand,marlborough,2408,97,less than 20 USD,100
0,7.65,"Fleur Du Cap, Essence Du Cap Sauvignon Blanc",https://www.i-d-s.com/dubai/fleur-du-cap-essence-du-cap-sauvignon-blanc-za1002.html,south_africa,https://www.vivino.com/FR/en/wines/159262298,3.5,Fleur du Cap Essence du Cap Sauvignon Blanc 0,—,south-africa,western-cape,298,97,less than 10 USD,100
1,9.5,"Fleur Du Cap, Essence Du Cap Cabernet Sauvignon",https://www.i-d-s.com/dubai/fleur-du-cap-essence-du-cap-cabernet-sauvignon-za1022.html,south_africa,https://www.vivino.com/FR/en/wines/160268059,3.6,Fleur du Cap Essence du Cap Cabernet Sauvignon 0,—,south-africa,western-cape,544,97,less than 10 USD,100
2,8.55,Nederburg The Winemaster's Chardonnay,https://www.i-d-s.com/dubai/nederburg-the-winemaster-chardonnay-za1004.html,south_africa,https://www.vivino.com/FR/en/wines/1638851,3.4,Nederburg The Winemaster's Chardonnay 0,—,south-africa,coastal-region,4323,97,less than 10 USD,100
3,9,Nederburg The Winemaster's Pinotage,https://www.i-d-s.com/dubai/nederburg-pinotage-za1027.html,south_africa,https://www.vivino.com/FR/en/wines/3067206,3.7,Nederburg The Winemaster's Pinotage 0,48,south-africa,coastal-region,17869,97,less than 10 USD,100
4,9.15,Nederburg The Winemaster's  Shiraz ,https://www.i-d-s.com/dubai/nederburg-shiraz-za1029.html,south_africa,https://www.vivino.com/FR/en/wines/2260129,3.5,Nederburg The Winemaster's Shiraz 0,—,south-africa,coastal-region,7672,97,less than 10 USD,100
5,11.95,Nederburg Private Collection Shiraz,https://www.i-d-s.com/dubai/nederburg-private-collection-shiraz-za1032.html,south_africa,https://www.vivino.com/FR/en/wines/158966890,3.8,Nederburg Private Collection Shiraz 0,—,south-africa,western-cape,213,97,less than 20 USD,100
6,18.55,Sharpham Dart Valley Reserve,https://www.i-d-s.com/dubai/sharpham-dart-valley-reserve-gb3002.html,uk,https://www.vivino.com/FR/en/wines/2795780,3.9,Sharpham Dart Valley Reserve 0,-,-,-,-,97,less than 20 USD,100
7,16.7,Henners Gardner Street Classic,https://www.i-d-s.com/dubai/henners-gardner-street-classic-gb4002.html,uk,https://www.vivino.com/FR/en/wines/168489764,4.1,Henners Gardner Street Classic 0,22.83,united-kingdom,england,58,97,less than 20 USD,100
8,32.35,Chapel Down English Sparkling Rosé,https://www.i-d-s.com/dubai/chapel-down-english-rose-nv-sw1048.html,uk,https://www.vivino.com/FR/en/wines/5955651,4,Chapel Down English Sparkling Rosé 0,—,united-kingdom,kent,210,97,less than 40 USD,100
0,10.95,Leaping Horse Cabernet Sauvignon,https://www.i-d-s.com/dubai/leaping-horse-cabernet-sauvignon-us1095.html,usa,https://www.vivino.com/FR/en/wines/3097444,3.6,Leaping Horse Cabernet Sauvignon 0,—,united-states,california,1589,97,less than 20 USD,100
1,26.15,Byron Nielson Vineyard Chardonnay,https://www.i-d-s.com/dubai/byron-nielson-vineyard-chardonnay-us2131.html,usa,https://www.vivino.com/FR/en/wines/157535316,4.1,Byron Nielson Vineyard Chardonnay 0,—,united-states,santa-maria-valley,183,97,less than 30 USD,100
2,15.8,"Columbia Crest, Grand Estates Cabernet Sauvignon",https://www.i-d-s.com/dubai/columbia-crest-grand-estates-cabernet-sauvignon-us1107.html,usa,https://www.vivino.com/FR/en/wines/1492040,3.7,Columbia Crest Grand Estates Cabernet Sauvignon 0,20.79,united-states,washington,25111,97,less than 20 USD,100
3,13.55,Wente Vineyards Morning Fog Chardonnay,https://www.i-d-s.com/dubai/wente-vineyards-morning-fog-chardonnay-us1008.html,usa,https://www.vivino.com/FR/en/wines/1485697,3.9,Wente Vineyards Morning Fog Chardonnay 0,21.71,united-states,central-coast,27667,97,less than 20 USD,100
4,14.15,Wente Vineyards Sandstone Merlot,https://www.i-d-s.com/dubai/wente-vineyards-sandstone-merlot-us1029.html,usa,https://www.vivino.com/FR/en/wines/3154510,3.8,Wente Vineyards Sandstone Merlot 0,-,-,-,-,97,less than 20 USD,100
5,23.2,Wente Vineyards Riva Ranch Pinot Noir,https://www.i-d-s.com/dubai/wente-vineyards-riva-ranch-pinot-noir-us1033.html,usa,https://www.vivino.com/FR/en/wines/142588352,4,Wente Vineyards Riva Ranch Pinot Noir 0,—,united-states,arroyo-seco,3448,97,less than 30 USD,100
6,16.5,Weinland Rheingau Riesling Trocken,https://www.i-d-s.com/dubai/weinland-rheingau-riesling-trocken-ge4007.html,germany,https://www.vivino.com/FR/en/wines/4831093,3.3,Weinland Rheingau Riesling Trocken 0,10.99,germany,rheingau,676,97,less than 20 USD,100
7,22.8,Allegrini Oasi Mantellina Lugana,https://www.i-d-s.com/dubai/allegrini-oasi-mantellina-lugana-it4025.html,italy,https://www.vivino.com/FR/en/wines/162746584,4,Allegrini Oasi Mantellina Lugana 0,—,italy,lugana,1617,97,less than 30 USD,100
8,13,Mandrarossa Viognier Le Sénie,https://www.i-d-s.com/dubai/mandrarossa-viognier-le-s-nie-it1004.html,italy,https://www.vivino.com/FR/en/wines/3148584,3.7,Mandrarossa Viognier Le Sénie 0,—,italy,sicilia,806,97,less than 20 USD,100
9,14.95,Vins El Cep Clot Del Roure Xarel-Lo,https://www.i-d-s.com/dubai/vins-el-cep-clot-del-roure-xarel-lo-sp4036.html,spain,https://www.vivino.com/FR/en/wines/3286066,4.1,Vins El Cep Clot del Roure Xarel-lo 0,—,spain,penedes,304,97,less than 20 USD,100
10,22.55,Teliani Valley Glekhuri Kisi Qvevri,https://www.i-d-s.com/dubai/teliani-valley-glekhuri-kisi-qvevri-go1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/7666752,3.8,Teliani Valley Glekhuri Kisi Qvevri 0,—,georgia,kakheti,536,97,less than 30 USD,100
11,13.3,Château Ksara Blanc de Blancs,https://www.i-d-s.com/dubai/ch-teau-ksara-blanc-de-blancs-lb1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1537287,3.7,Château Ksara Blanc De Blancs 0,14.2,lebanon,bekaa-valley,4156,97,less than 20 USD,100
0,7.45,Bodega Norton Finca la Colonia Torrontes,https://www.i-d-s.com/dubai/bodega-norton-finca-la-colonia-torrontes-ag1003.html,argentina,https://www.vivino.com/FR/en/wines/1712555,3.5,Bodega Norton Finca La Colonia Torrontes 0,—,argentina,lujan-de-cuyo,444,98,less than 10 USD,100
1,19.1,Catena Appellation Tupungato Chardonnay,https://www.i-d-s.com/dubai/catena-appellation-tupungato-chardonnay-ag4027.html,argentina,https://www.vivino.com/FR/en/wines/153195945,3.9,Catena Appellation Tupungato Chardonnay 0,—,argentina,tupungato,4459,98,less than 20 USD,100
2,18.85,Keith Tulloch Semillon ,https://www.i-d-s.com/dubai/keith-tulloch-semillon-au1099.html,australia,https://www.vivino.com/FR/en/wines/4872123,3.9,Keith Tulloch Semillon 0,—,australia,hunter-valley,265,98,less than 20 USD,100
3,10.95,Wolf Blass Yellow Label Cabernet Sauvignon,https://www.i-d-s.com/dubai/wolf-blass-yellow-label-cabernet-sauvignon-au1037.html,australia,https://www.vivino.com/FR/en/wines/1488535,3.4,Wolf Blass Yellow Label Cabernet Sauvignon 0,—,australia,south-australia,7189,98,less than 20 USD,100
4,13.1,Parker Coonawarra Estate Cabernet Sauvignon,https://www.i-d-s.com/dubai/parker-coonawarra-estate-cabernet-sauvignon-au1047.html,australia,https://www.vivino.com/FR/en/wines/4726870,3.6,Parker Coonawarra Estate Cabernet Sauvignon 0,14.04,australia,coonawarra,2314,98,less than 20 USD,100
5,14.9,Villa Maria Private Bin East Coast Chardonnay,https://www.i-d-s.com/dubai/villa-maria-private-bin-east-coast-chardonnay-nz1007.html,new_zealand,https://www.vivino.com/FR/en/wines/2159353,3.5,Villa Maria Private Bin East Coast Chardonnay 0,—,new-zealand,gisborne,2000,98,less than 20 USD,100
6,16,Villa Maria Private Bin Sauvignon Blanc,https://www.i-d-s.com/dubai/villa-maria-private-bin-sauvignon-blanc-nz1009.html,new_zealand,https://www.vivino.com/FR/en/wines/1694639,4.1,Villa Maria Private Bin Sauvignon Blanc 0,—,new-zealand,marlborough,63158,98,less than 20 USD,100
7,11,Nederburg Private Collection Sauvignon Blanc,https://www.i-d-s.com/dubai/nederburg-private-collection-sauvignon-blanc-za1005.html,south_africa,https://www.vivino.com/FR/en/wines/158881365,3.3,Nederburg Private Collection Sauvignon Blanc 0,—,south-africa,paarl,47,98,less than 20 USD,100
8,8.55,Nederburg The Winemaster's Sauvignon Blanc,https://www.i-d-s.com/dubai/nederburg-sauvignon-blanc-za1003.html,south_africa,https://www.vivino.com/FR/en/wines/3082821,3.5,Nederburg The Winemaster's Sauvignon Blanc 0,6.99,south-africa,coastal-region,4864,98,less than 10 USD,100
9,9.15,Nederburg The Winemaster's Cabernet Sauvignon,https://www.i-d-s.com/dubai/nederburg-cabernet-sauvignon-za1028.html,south_africa,https://www.vivino.com/FR/en/wines/2554512,3.5,Nederburg The Winemaster's Cabernet Sauvignon 0,—,south-africa,coastal-region,12493,98,less than 10 USD,100
10,11.95,Nederburg Private Collection Cabernet Sauvignon,https://www.i-d-s.com/dubai/nederburg-private-collection-cabernet-sauvignon-za1031.html,south_africa,https://www.vivino.com/FR/en/wines/157058361,3.7,Nederburg Private Collection Cabernet Sauvignon 0,—,south-africa,western-cape,136,98,less than 20 USD,100
